assessmentId,internalTaxonId,scientificName,kingdomName,phylumName,orderName,className,familyName,genusName,speciesName,infraType,infraName,infraAuthority,authority,redlistCategory,redlistCriteria,criteriaVersion,populationTrend,scopes
42332261,164327,Baldellia ranunculoides,PLANTAE,TRACHEOPHYTA,ALISMATALES,LILIOPSIDA,ALISMATACEAE,Baldellia,ranunculoides,,,,(L.) Parl.,Near Threatened,,3.1,Decreasing,Global
42332668,164465,Damasonium alisma,PLANTAE,TRACHEOPHYTA,ALISMATALES,LILIOPSIDA,ALISMATACEAE,Damasonium,alisma,,,,Mill,Vulnerable,"B2ab(ii,iii,iv,v)",3.1,Decreasing,Global
42334121,167822,Calla palustris,PLANTAE,TRACHEOPHYTA,ALISMATALES,LILIOPSIDA,ARACEAE,Calla,palustris,,,,L.,Least Concern,,3.1,Stable,Global
42334457,164300,Callitriche brutia,PLANTAE,TRACHEOPHYTA,LAMIALES,MAGNOLIOPSIDA,PLANTAGINACEAE,Callitriche,brutia,,,,Petagna,Least Concern,,3.1,Stable,Global
42336259,164371,Callitriche stagnalis,PLANTAE,TRACHEOPHYTA,LAMIALES,MAGNOLIOPSIDA,PLANTAGINACEAE,Callitriche,stagnalis,,,,Scop,Least Concern,,3.1,Stable,Global
42336809,164024,Callitriche truncata,PLANTAE,TRACHEOPHYTA,LAMIALES,MAGNOLIOPSIDA,PLANTAGINACEAE,Callitriche,truncata,,,,Guss.,Least Concern,,3.1,Increasing,Global
42337102,175257,Bidens cernua,PLANTAE,TRACHEOPHYTA,ASTERALES,MAGNOLIOPSIDA,ASTERACEAE,Bidens,cernua,,,,L.     ,Least Concern,,3.1,Stable,Global
42337582,168750,Bidens tripartita,PLANTAE,TRACHEOPHYTA,ASTERALES,MAGNOLIOPSIDA,ASTERACEAE,Bidens,tripartita,,,,L.,Least Concern,,3.1,Stable,Global
42338158,164402,Pulicaria vulgaris,PLANTAE,TRACHEOPHYTA,ASTERALES,MAGNOLIOPSIDA,ASTERACEAE,Pulicaria,vulgaris,,,,Gaertn.,Least Concern,,3.1,Stable,Global
42338497,176585,Barbarea vulgaris,PLANTAE,TRACHEOPHYTA,BRASSICALES,MAGNOLIOPSIDA,BRASSICACEAE,Barbarea,vulgaris,,,,R. Br.,Least Concern,,3.1,Stable,Global
42339980,176369,Rorippa islandica,PLANTAE,TRACHEOPHYTA,BRASSICALES,MAGNOLIOPSIDA,BRASSICACEAE,Rorippa,islandica,,,,(Oeder) Borbás,Least Concern,,3.1,Stable,Global
42340328,176486,Rorippa sylvestris,PLANTAE,TRACHEOPHYTA,BRASSICALES,MAGNOLIOPSIDA,BRASSICACEAE,Rorippa,sylvestris,,,,(L.) Besser,Least Concern,,3.1,Stable,Global
42341169,164359,Carex acuta,PLANTAE,TRACHEOPHYTA,POALES,LILIOPSIDA,CYPERACEAE,Carex,acuta,,,,L.,Least Concern,,3.1,Stable,Global
42342056,167840,Carex appropinquata,PLANTAE,TRACHEOPHYTA,POALES,LILIOPSIDA,CYPERACEAE,Carex,appropinquata,,,,Schumacher,Least Concern,,3.1,Stable,Global
42342418,164523,Carex extensa,PLANTAE,TRACHEOPHYTA,POALES,LILIOPSIDA,CYPERACEAE,Carex,extensa,,,,Gooden.,Least Concern,,3.1,Stable,Global
42342746,167842,Carex lasiocarpa,PLANTAE,TRACHEOPHYTA,POALES,LILIOPSIDA,CYPERACEAE,Carex,lasiocarpa,,,,Ehrh.,Least Concern,,3.1,Stable,Global
42343153,167843,Carex limosa,PLANTAE,TRACHEOPHYTA,POALES,LILIOPSIDA,CYPERACEAE,Carex,limosa,,,,L.,Least Concern,,3.1,Stable,Global
42343536,164003,Carex nigra,PLANTAE,TRACHEOPHYTA,POALES,LILIOPSIDA,CYPERACEAE,Carex,nigra,,,,(L.) Reichard,Least Concern,,3.1,Stable,Global
42368835,164108,Carex paniculata,PLANTAE,TRACHEOPHYTA,POALES,LILIOPSIDA,CYPERACEAE,Carex,paniculata,,,,L.,Least Concern,,3.1,Stable,Global
42369247,164389,Carex pseudocyperus,PLANTAE,TRACHEOPHYTA,POALES,LILIOPSIDA,CYPERACEAE,Carex,pseudocyperus,,,,L.,Least Concern,,3.1,Stable,Global
42369744,164141,Carex punctata,PLANTAE,TRACHEOPHYTA,POALES,LILIOPSIDA,CYPERACEAE,Carex,punctata,,,,Gaudin,Least Concern,,3.1,Unknown,Global
42370710,167846,Carex vesicaria,PLANTAE,TRACHEOPHYTA,POALES,LILIOPSIDA,CYPERACEAE,Carex,vesicaria,,,,L.,Least Concern,,3.1,Stable,Global
42373294,167849,Eriophorum angustifolium,PLANTAE,TRACHEOPHYTA,POALES,LILIOPSIDA,CYPERACEAE,Eriophorum,angustifolium,,,,Honck.,Least Concern,,3.1,Stable,Global
42376572,164040,Schoenoplectus triqueter,PLANTAE,TRACHEOPHYTA,POALES,LILIOPSIDA,CYPERACEAE,Schoenoplectus,triqueter,,,,(L.) Palla,Least Concern,,3.1,Stable,Global
42376997,167852,Scirpus sylvaticus,PLANTAE,TRACHEOPHYTA,POALES,LILIOPSIDA,CYPERACEAE,Scirpus,sylvaticus,,,,L.,Least Concern,,3.1,Stable,Global
42381075,167858,Equisetum fluviatile,PLANTAE,TRACHEOPHYTA,EQUISETALES,POLYPODIOPSIDA,EQUISETACEAE,Equisetum,fluviatile,,,,L.,Least Concern,,3.1,Stable,Global
42381564,203003,Equisetum hyemale,PLANTAE,TRACHEOPHYTA,EQUISETALES,POLYPODIOPSIDA,EQUISETACEAE,Equisetum,hyemale,,,,L.,Least Concern,,3.1,Increasing,Global
42382326,167861,Agrostis canina,PLANTAE,TRACHEOPHYTA,POALES,LILIOPSIDA,POACEAE,Agrostis,canina,,,,L.,Least Concern,,3.1,Stable,Global
42383133,164020,Agrostis stolonifera,PLANTAE,TRACHEOPHYTA,POALES,LILIOPSIDA,POACEAE,Agrostis,stolonifera,,,,L.,Least Concern,,3.1,Stable,Global
42384780,164299,Glyceria fluitans,PLANTAE,TRACHEOPHYTA,POALES,LILIOPSIDA,POACEAE,Glyceria,fluitans,,,,(L.) R. Br.,Least Concern,,3.1,Stable,Global
42385633,164468,Glyceria notata,PLANTAE,TRACHEOPHYTA,POALES,LILIOPSIDA,POACEAE,Glyceria,notata,,,,Chevall.,Least Concern,,3.1,Stable,Global
42387003,164128,Hydrocharis morsus-ranae,PLANTAE,TRACHEOPHYTA,ALISMATALES,LILIOPSIDA,HYDROCHARITACEAE,Hydrocharis,morsus-ranae,,,,L.,Least Concern,,3.1,Stable,Global
42387458,167872,Stratiotes aloides,PLANTAE,TRACHEOPHYTA,ALISMATALES,LILIOPSIDA,HYDROCHARITACEAE,Stratiotes,aloides,,,,L.,Least Concern,,3.1,Stable,Global
42390771,198769,Zeus faber,ANIMALIA,CHORDATA,ZEIFORMES,ACTINOPTERYGII,ZEIDAE,Zeus,faber,,,,"Linnaeus, 1758",Data Deficient,,3.1,Stable,Global
42392941,164370,Juncus bulbosus,PLANTAE,TRACHEOPHYTA,POALES,LILIOPSIDA,JUNCACEAE,Juncus,bulbosus,,,,L.,Least Concern,,3.1,Stable,Global
42393654,164416,Juncus conglomeratus,PLANTAE,TRACHEOPHYTA,POALES,LILIOPSIDA,JUNCACEAE,Juncus,conglomeratus,,,,L.,Least Concern,,3.1,Stable,Global
42393925,185722,Juncus hybridus,PLANTAE,TRACHEOPHYTA,POALES,LILIOPSIDA,JUNCACEAE,Juncus,hybridus,,,,Brot.,Least Concern,,3.1,Unknown,Global
42394701,164099,Juncus subnodulosus,PLANTAE,TRACHEOPHYTA,POALES,LILIOPSIDA,JUNCACEAE,Juncus,subnodulosus,,,,Schrank,Least Concern,,3.1,Stable,Global
42395474,164256,Mentha pulegium,PLANTAE,TRACHEOPHYTA,LAMIALES,MAGNOLIOPSIDA,LAMIACEAE,Mentha,pulegium,,,,L.,Least Concern,,3.1,Stable,Global
42395980,164464,Mentha spicata,PLANTAE,TRACHEOPHYTA,LAMIALES,MAGNOLIOPSIDA,LAMIACEAE,Mentha,spicata,,,,L.,Least Concern,,3.1,Stable,Global
42396400,203274,Stachys palustris,PLANTAE,TRACHEOPHYTA,LAMIALES,MAGNOLIOPSIDA,LAMIACEAE,Stachys,palustris,,,,L.,Least Concern,,3.1,Stable,Global
42396780,167881,Lemna turionifera,PLANTAE,TRACHEOPHYTA,ALISMATALES,LILIOPSIDA,ARACEAE,Lemna,turionifera,,,,Landolt,Least Concern,,3.1,Unknown,Global
42397024,164181,Utricularia vulgaris,PLANTAE,TRACHEOPHYTA,LAMIALES,MAGNOLIOPSIDA,LENTIBULARIACEAE,Utricularia,vulgaris,,,,L.,Least Concern,,3.1,Stable,Global
42397476,164154,Lythrum portula,PLANTAE,TRACHEOPHYTA,MYRTALES,MAGNOLIOPSIDA,LYTHRACEAE,Lythrum,portula,,,,(L.) D.A.Webb,Least Concern,,3.1,Stable,Global
42397943,163993,Menyanthes trifoliata,PLANTAE,TRACHEOPHYTA,ASTERALES,MAGNOLIOPSIDA,MENYANTHACEAE,Menyanthes,trifoliata,,,,L.,Least Concern,,3.1,Stable,Global
42398483,164309,Nymphoides peltata,PLANTAE,TRACHEOPHYTA,ASTERALES,MAGNOLIOPSIDA,MENYANTHACEAE,Nymphoides,peltata,,,,(S.G.Gmel.) Kuntze,Least Concern,,3.1,Stable,Global
42398895,164316,Nuphar lutea,PLANTAE,TRACHEOPHYTA,NYMPHAEALES,MAGNOLIOPSIDA,NYMPHAEACEAE,Nuphar,lutea,,,,(L.) SM.,Least Concern,,3.1,Stable,Global
42399385,164421,Parnassia palustris,PLANTAE,TRACHEOPHYTA,CELASTRALES,MAGNOLIOPSIDA,CELASTRACEAE,Parnassia,palustris,,,,L.,Least Concern,,3.1,Decreasing,Global
42399743,163977,Persicaria hydropiper,PLANTAE,TRACHEOPHYTA,CARYOPHYLLALES,MAGNOLIOPSIDA,POLYGONACEAE,Persicaria,hydropiper,,,,(L.) Delarbre,Least Concern,,3.1,Stable,Global
42400225,167893,Rumex hydrolapathum,PLANTAE,TRACHEOPHYTA,CARYOPHYLLALES,MAGNOLIOPSIDA,POLYGONACEAE,Rumex,hydrolapathum,,,,Huds.,Least Concern,,3.1,Stable,Global
42400660,164264,Rumex palustris,PLANTAE,TRACHEOPHYTA,CARYOPHYLLALES,MAGNOLIOPSIDA,POLYGONACEAE,Rumex,palustris,,,,Sm.,Least Concern,,3.1,Stable,Global
42401362,167897,Potamogeton berchtoldii,PLANTAE,TRACHEOPHYTA,ALISMATALES,LILIOPSIDA,POTAMOGETONACEAE,Potamogeton,berchtoldii,,,,Fieber,Least Concern,,3.1,Stable,Global
42401843,167904,Potamogeton gramineus,PLANTAE,TRACHEOPHYTA,ALISMATALES,LILIOPSIDA,POTAMOGETONACEAE,Potamogeton,gramineus,,,,L.,Least Concern,,3.1,Stable,Global
42402297,167906,Potamogeton praelongus,PLANTAE,TRACHEOPHYTA,ALISMATALES,LILIOPSIDA,POTAMOGETONACEAE,Potamogeton,praelongus,,,,Wulfen,Least Concern,,3.1,Stable,Global
42402679,167912,Hottonia palustris,PLANTAE,TRACHEOPHYTA,ERICALES,MAGNOLIOPSIDA,PRIMULACEAE,Hottonia,palustris,,,,L.,Least Concern,,3.1,Stable,Global
42403938,167913,Lysimachia nummularia,PLANTAE,TRACHEOPHYTA,ERICALES,MAGNOLIOPSIDA,PRIMULACEAE,Lysimachia,nummularia,,,,L.,Least Concern,,3.1,Stable,Global
42404562,164460,Lysimachia vulgaris,PLANTAE,TRACHEOPHYTA,ERICALES,MAGNOLIOPSIDA,PRIMULACEAE,Lysimachia,vulgaris,,,, L.,Least Concern,,3.1,Stable,Global
42405074,164282,Ranunculus flammula,PLANTAE,TRACHEOPHYTA,RANUNCULALES,MAGNOLIOPSIDA,RANUNCULACEAE,Ranunculus,flammula,,,,L.,Least Concern,,3.1,Stable,Global
42407352,175245,Ranunculus lingua,PLANTAE,TRACHEOPHYTA,RANUNCULALES,MAGNOLIOPSIDA,RANUNCULACEAE,Ranunculus,lingua,,,,L.,Least Concern,,3.1,Stable,Global
42408104,164265,Ranunculus peltatus,PLANTAE,TRACHEOPHYTA,RANUNCULALES,MAGNOLIOPSIDA,RANUNCULACEAE,Ranunculus,peltatus,,,,Schrank,Least Concern,,3.1,Stable,Global
42408831,203433,Filipendula ulmaria,PLANTAE,TRACHEOPHYTA,ROSALES,MAGNOLIOPSIDA,ROSACEAE,Filipendula,ulmaria,,,,(L.) Maxim.,Least Concern,,3.1,Stable,Global
42409251,164297,Galium debile,PLANTAE,TRACHEOPHYTA,GENTIANALES,MAGNOLIOPSIDA,RUBIACEAE,Galium,debile,,,,Desv.,Least Concern,,3.1,Stable,Global
42409554,203465,Salix alba,PLANTAE,TRACHEOPHYTA,MALPIGHIALES,MAGNOLIOPSIDA,SALICACEAE,Salix,alba,,,,L.,Least Concern,,3.1,Stable,Global
42409596,164419,Veronica catenata,PLANTAE,TRACHEOPHYTA,LAMIALES,MAGNOLIOPSIDA,PLANTAGINACEAE,Veronica,catenata,,,,Pennell,Least Concern,,3.1,Stable,Global
42410009,167924,Veronica scutellata,PLANTAE,TRACHEOPHYTA,LAMIALES,MAGNOLIOPSIDA,PLANTAGINACEAE,Veronica,scutellata,,,,L.,Least Concern,,3.1,Stable,Global
42412037,167925,Sparganium angustifolium,PLANTAE,TRACHEOPHYTA,POALES,LILIOPSIDA,TYPHACEAE,Sparganium,angustifolium,,,,Michx.,Least Concern,,3.1,Stable,Global
42413426,164140,Sparganium erectum,PLANTAE,TRACHEOPHYTA,POALES,LILIOPSIDA,TYPHACEAE,Sparganium,erectum,,,,L.,Least Concern,,3.1,Stable,Global
42414281,164166,Sparganium natans,PLANTAE,TRACHEOPHYTA,POALES,LILIOPSIDA,TYPHACEAE,Sparganium,natans,,,,L.,Least Concern,,3.1,Decreasing,Global
42415001,167932,Cicuta virosa,PLANTAE,TRACHEOPHYTA,APIALES,MAGNOLIOPSIDA,APIACEAE,Cicuta,virosa,,,,L.,Least Concern,,3.1,Stable,Global
42415437,164201,Hydrocotyle vulgaris,PLANTAE,TRACHEOPHYTA,APIALES,MAGNOLIOPSIDA,ARALIACEAE,Hydrocotyle,vulgaris,,,,L.,Least Concern,,3.1,Stable,Global
42415881,167934,Oenanthe aquatica,PLANTAE,TRACHEOPHYTA,APIALES,MAGNOLIOPSIDA,APIACEAE,Oenanthe,aquatica,,,,(L.) Poir.,Least Concern,,3.1,Stable,Global
42428297,155475,Lymnaea stagnalis,ANIMALIA,MOLLUSCA,HYGROPHILA,GASTROPODA,LYMNAEIDAE,Lymnaea,stagnalis,,,,"(Linnaeus, 1758)",Least Concern,,3.1,Stable,Global
42428801,155495,Dreissena polymorpha,ANIMALIA,MOLLUSCA,VENERIDA,BIVALVIA,DREISSENIDAE,Dreissena,polymorpha,,,,"(Pallas, 1771)",Least Concern,,3.1,Increasing,Global
42429254,155517,Viviparus viviparus,ANIMALIA,MOLLUSCA,ARCHITAENIOGLOSSA,GASTROPODA,VIVIPARIDAE,Viviparus,viviparus,,,,"(Linnaeus, 1758)",Least Concern,,3.1,Decreasing,Global
42429613,155568,Radix auricularia,ANIMALIA,MOLLUSCA,HYGROPHILA,GASTROPODA,LYMNAEIDAE,Radix,auricularia,,,,"(Linnaeus, 1758)",Least Concern,,3.1,Stable,Global
42430200,155571,Euglesa casertana,ANIMALIA,MOLLUSCA,VENERIDA,BIVALVIA,SPHAERIIDAE,Euglesa,casertana,,,,"(Poli, 1791)",Least Concern,,3.1,Stable,Global
42430553,155647,Ampullaceana balthica,ANIMALIA,MOLLUSCA,HYGROPHILA,GASTROPODA,LYMNAEIDAE,Ampullaceana,balthica,,,,"(Linnaeus, 1758)",Least Concern,,3.1,Stable,Global
42430987,155717,Viviparus contectus,ANIMALIA,MOLLUSCA,ARCHITAENIOGLOSSA,GASTROPODA,VIVIPARIDAE,Viviparus,contectus,,,,"(Millet, 1813)",Least Concern,,3.1,Decreasing,Global
42432934,155930,Bathyomphalus contortus,ANIMALIA,MOLLUSCA,HYGROPHILA,GASTROPODA,PLANORBIDAE,Bathyomphalus,contortus,,,,"(Linnaeus, 1758)",Least Concern,,3.1,Unknown,Global
42433335,156006,Gyraulus crista,ANIMALIA,MOLLUSCA,HYGROPHILA,GASTROPODA,PLANORBIDAE,Gyraulus,crista,,,,"(Linnaeus, 1758)",Least Concern,,3.1,Stable,Global
42435636,156186,Valvata piscinalis,ANIMALIA,MOLLUSCA,ALLOGASTROPODA,GASTROPODA,VALVATIDAE,Valvata,piscinalis,,,,"(O.F. Muller, 1774)",Least Concern,,3.1,Unknown,Global
42436927,155796,Bithynia tentaculata,ANIMALIA,MOLLUSCA,LITTORINIMORPHA,GASTROPODA,BITHYNIIDAE,Bithynia,tentaculata,,,,"(Linnaeus, 1758)",Least Concern,,3.1,Stable,Global
42437324,155818,Gyraulus albus,ANIMALIA,MOLLUSCA,HYGROPHILA,GASTROPODA,PLANORBIDAE,Gyraulus,albus,,,,"(O.F. Müller, 1774)",Least Concern,,3.1,Stable,Global
42451946,155923,Euglesa milium,ANIMALIA,MOLLUSCA,VENERIDA,BIVALVIA,SPHAERIIDAE,Euglesa,milium,,,,"(Held, 1836)",Least Concern,,3.1,Unknown,Global
42454034,155908,Euglesa subtruncata,ANIMALIA,MOLLUSCA,VENERIDA,BIVALVIA,SPHAERIIDAE,Euglesa,subtruncata,,,,"(Malm, 1855)",Least Concern,,3.1,Unknown,Global
42461403,18124015,Diretmus argenteus,ANIMALIA,CHORDATA,BERYCIFORMES,ACTINOPTERYGII,DIRETMIDAE,Diretmus,argenteus,,,,"Johnson, 1864",Least Concern,,3.1,Unknown,Global
42645306,165529,Chalcolestes viridis,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,LESTIDAE,Chalcolestes,viridis,,,,"(Vander Linden, 1825)",Least Concern,,3.1,Stable,Global
42691624,198711,Anthias anthias,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,ANTHIADIDAE,Anthias,anthias,,,,"(Linnaeus, 1758)",Least Concern,,3.1,Stable,Global
42691629,18179793,Aphanopus carbo,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,TRICHIURIDAE,Aphanopus,carbo,,,,"Lowe, 1839",Least Concern,,3.1,Unknown,Global
42691659,190176,Bonapartia pedaliota,ANIMALIA,CHORDATA,STOMIIFORMES,ACTINOPTERYGII,GONOSTOMATIDAE,Bonapartia,pedaliota,,,,"Goode &amp; Bean, 1896",Least Concern,,3.1,Unknown,Global
42691689,190300,Cyclothone alba,ANIMALIA,CHORDATA,STOMIIFORMES,ACTINOPTERYGII,GONOSTOMATIDAE,Cyclothone,alba,,,,"Brauer, 1906",Least Concern,,3.1,Stable,Global
42691694,198757,Cyclothone braueri,ANIMALIA,CHORDATA,STOMIIFORMES,ACTINOPTERYGII,GONOSTOMATIDAE,Cyclothone,braueri,,,,"Jespersen &amp; Tåning, 1926",Least Concern,,3.1,Stable,Global
42691699,18252616,Cyclothone livida,ANIMALIA,CHORDATA,STOMIIFORMES,ACTINOPTERYGII,GONOSTOMATIDAE,Cyclothone,livida,,,,"Brauer, 1902",Least Concern,,3.1,Unknown,Global
42691704,190133,Cyclothone microdon,ANIMALIA,CHORDATA,STOMIIFORMES,ACTINOPTERYGII,GONOSTOMATIDAE,Cyclothone,microdon,,,,"(Günther, 1878)",Least Concern,,3.1,Stable,Global
42691714,18252619,Cyclothone pallida,ANIMALIA,CHORDATA,STOMIIFORMES,ACTINOPTERYGII,GONOSTOMATIDAE,Cyclothone,pallida,,,,"Brauer, 1902",Least Concern,,3.1,Stable,Global
42691719,18252629,Cyclothone pseudopallida,ANIMALIA,CHORDATA,STOMIIFORMES,ACTINOPTERYGII,GONOSTOMATIDAE,Cyclothone,pseudopallida,,,,"Mukhacheva, 1964",Least Concern,,3.1,Stable,Global
42691734,18227119,Eurypharynx pelecanoides,ANIMALIA,CHORDATA,SACCOPHARYNGIFORMES,ACTINOPTERYGII,EURYPHARYNGIDAE,Eurypharynx,pelecanoides,,,,"Vaillant, 1882",Least Concern,,3.1,Unknown,Global
42691754,18252718,Gonostoma elongatum,ANIMALIA,CHORDATA,STOMIIFORMES,ACTINOPTERYGII,GONOSTOMATIDAE,Gonostoma,elongatum,,,,"Günther, 1878",Least Concern,,3.1,Unknown,Global
42691759,198721,Lepidopus caudatus,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,TRICHIURIDAE,Lepidopus,caudatus,,,,"(Euphrasen, 1788)",Data Deficient,,3.1,Unknown,Global
42691799,198673,Mullus barbatus,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,MULLIDAE,Mullus,barbatus,,,,"Linnaeus, 1758",Least Concern,,3.1,Unknown,Global
42691804,198674,Mullus surmuletus,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,MULLIDAE,Mullus,surmuletus,,,,"Linnaeus, 1758",Least Concern,,3.1,Unknown,Global
42691819,18180983,Pachycara bulbiceps,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,ZOARCIDAE,Pachycara,bulbiceps,,,,"(Garman, 1899)",Least Concern,,3.1,Unknown,Global
42691824,18180998,Pachycara crassiceps,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,ZOARCIDAE,Pachycara,crassiceps,,,,"(Roule, 1916)",Least Concern,,3.1,Unknown,Global
42691869,18227123,Saccopharynx ampullaceus,ANIMALIA,CHORDATA,SACCOPHARYNGIFORMES,ACTINOPTERYGII,SACCOPHARYNGIDAE,Saccopharynx,ampullaceus,,,,"(Harwood, 1827)",Least Concern,,3.1,Unknown,Global
42691899,198551,Serranus cabrilla,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,SERRANIDAE,Serranus,cabrilla,,,,"(Linnaeus, 1758)",Least Concern,,3.1,Stable,Global
42691904,198712,Serranus hepatus,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,SERRANIDAE,Serranus,hepatus,,,,"(Linnaeus, 1758)",Least Concern,,3.1,Unknown,Global
42691914,198713,Serranus scriba,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,SERRANIDAE,Serranus,scriba,,,,"(Linnaeus, 1758)",Least Concern,,3.1,Stable,Global
42691919,18252853,Sigmops bathyphilus,ANIMALIA,CHORDATA,STOMIIFORMES,ACTINOPTERYGII,GONOSTOMATIDAE,Sigmops,bathyphilus,,,,"(Vaillant, 1884)",Least Concern,,3.1,Unknown,Global
42691934,198716,Tetragonurus cuvieri,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,TETRAGONURIDAE,Tetragonurus,cuvieri,,,,"Risso, 1810",Least Concern,,3.1,Stable,Global
42691939,198718,Trachinus araneus,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,TRACHINIDAE,Trachinus,araneus,,,,"Cuvier, 1829",Least Concern,,3.1,Unknown,Global
42691954,198719,Trachinus draco,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,TRACHINIDAE,Trachinus,draco,,,,"Linnaeus, 1758",Least Concern,,3.1,Unknown,Global
42691969,198720,Trachinus radiatus,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,TRACHINIDAE,Trachinus,radiatus,,,,"Cuvier, 1829",Least Concern,,3.1,Unknown,Global
42837235,42830204,Synagrops japonicus,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,ACROPOMATIDAE,Synagrops,japonicus,,,,"(Döderlein, 1883)",Least Concern,,3.1,Stable,Global
42837242,198635,Callionymus maculatus,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,CALLIONYMIDAE,Callionymus,maculatus,,,,"Rafinesque, 1810",Least Concern,,3.1,Unknown,Global
42837247,42830251,Chaenophryne ramifera,ANIMALIA,CHORDATA,LOPHIIFORMES,ACTINOPTERYGII,ONEIRODIDAE,Chaenophryne,ramifera,,,,"Regan &amp; Trewavas, 1932",Least Concern,,3.1,Unknown,Global
42837252,18127783,Chaunax suttkusi,ANIMALIA,CHORDATA,LOPHIIFORMES,ACTINOPTERYGII,CHAUNACIDAE,Chaunax,suttkusi,,,,"Caruso, 1989",Least Concern,,3.1,Unknown,Global
42837257,42830260,Dolopichthys allector,ANIMALIA,CHORDATA,LOPHIIFORMES,ACTINOPTERYGII,ONEIRODIDAE,Dolopichthys,allector,,,,"Garman, 1899",Least Concern,,3.1,Unknown,Global
42837287,42830239,Melanocetus murrayi,ANIMALIA,CHORDATA,LOPHIIFORMES,ACTINOPTERYGII,MELANOCETIDAE,Melanocetus,murrayi,,,,"Günther, 1887",Least Concern,,3.1,Unknown,Global
42837292,42830277,Microlophichthys microlophus,ANIMALIA,CHORDATA,LOPHIIFORMES,ACTINOPTERYGII,ONEIRODIDAE,Microlophichthys,microlophus,,,,"(Regan, 1925)",Least Concern,,3.1,Unknown,Global
42837302,18128749,Oneirodes eschrichtii,ANIMALIA,CHORDATA,LOPHIIFORMES,ACTINOPTERYGII,ONEIRODIDAE,Oneirodes,eschrichtii,,,,"Lütken, 1871",Least Concern,,3.1,Unknown,Global
43116307,168639,Acorus calamus,PLANTAE,TRACHEOPHYTA,ACORALES,LILIOPSIDA,ACORACEAE,Acorus,calamus,,,,L.,Least Concern,,3.1,Increasing,Global
43120269,164245,Juncus inflexus,PLANTAE,TRACHEOPHYTA,POALES,LILIOPSIDA,JUNCACEAE,Juncus,inflexus,,,,L.,Least Concern,,3.1,Unknown,Global
43126944,167821,Sagittaria sagittifolia,PLANTAE,TRACHEOPHYTA,ALISMATALES,LILIOPSIDA,ALISMATACEAE,Sagittaria,sagittifolia,,,,L.,Least Concern,,3.1,Unknown,Global
43155982,198644,Trachinotus ovatus,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,CARANGIDAE,Trachinotus,ovatus,,,,"(Linnaeus, 1758)",Least Concern,,3.1,Unknown,Global
43157137,198647,Trachurus trachurus,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,CARANGIDAE,Trachurus,trachurus,,,,"(Linnaeus, 1758)",Vulnerable,A2bd,3.1,Decreasing,Global
43316125,162021,Cypripedium calceolus,PLANTAE,TRACHEOPHYTA,ASPARAGALES,LILIOPSIDA,ORCHIDACEAE,Cypripedium,calceolus,,,,L.,Least Concern,,3.1,Stable,Global
43526147,6494,Dermochelys coriacea,ANIMALIA,CHORDATA,TESTUDINES,REPTILIA,DERMOCHELYIDAE,Dermochelys,coriacea,,,,"(Vandelli, 1761)",Vulnerable,A2bd,3.1,Decreasing,Global
44016720,161551,Deania profundorum,ANIMALIA,CHORDATA,SQUALIFORMES,CHONDRICHTHYES,CENTROPHORIDAE,Deania,profundorum,,,,"(Smith &amp; Radcliffe, 1912)",Near Threatened,A2d,3.1,Decreasing,Global
44141833,41775,Sus scrofa,ANIMALIA,CHORDATA,CETARTIODACTYLA,MAMMALIA,SUIDAE,Sus,scrofa,,,,"Linnaeus, 1758",Least Concern,,3.1,Unknown,Global
44422250,175302,Carex canescens,PLANTAE,TRACHEOPHYTA,POALES,LILIOPSIDA,CYPERACEAE,Carex,canescens,,,,L.,Least Concern,,3.1,Stable,Global
44428926,44392456,Carex vulpina,PLANTAE,TRACHEOPHYTA,POALES,LILIOPSIDA,CYPERACEAE,Carex,vulpina,,,,L.,Least Concern,,3.1,Stable,Global
44458929,44393234,Phleum alpinum,PLANTAE,TRACHEOPHYTA,POALES,LILIOPSIDA,POACEAE,Phleum,alpinum,,,,L.,Least Concern,,3.1,Stable,Global
